id,internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity,brand
1962,ORD-44975993,ONL-8866537065,抖音直播间,USER-48891,2024-12-16 22:01:00,2024-12-15 22:01:00,14968.05,14968.05,已发货,杨淑华,SPU-阿迪-衬衫,2024-12-15 11:01:00,河南省,开封市,唯品会,SUB-44975993-909,SONL-8866537065-939,ONL-8866537065,ZR-5400,5,2631.64,阿迪达斯 衬衫 (黄色/M),黄色/M,13158.2,14968.05,否,已发货,退款失败,5,0,阿迪达斯
1963,ORD-46856893,ONL-9398177637,抖音直播间,USER-31101,2024-05-30 09:04:00,2024-05-29 09:04:00,2285.98,2285.98,已发货,徐玲,SPU-森马-休闲,2024-05-28 12:04:00,河南省,洛阳市,京东,SUB-46856893-422,SONL-9398177637-198,ONL-9398177637,YC-4329,2,674.73,森马 休闲裤 (绿色/S),绿色/S,1349.46,2285.98,否,已发货,已退款,2,2,森马
1964,ORD-23034019,ONL-9431087061,京东自营店,USER-12401,2024-11-12 04:03:00,2024-11-11 04:03:00,3679.36,3679.36,已完成,靳建军,SPU-耐克-T恤,2024-11-10 16:03:00,山东省,烟台市,天猫,SUB-23034019-753,SONL-9431087061-589,ONL-9431087061,ZR-7356,1,2301.82,耐克 T恤 (黑色/M),黑色/M,2301.82,3679.36,否,已完成,已退款,1,1,耐克
1965,ORD-20754951,ONL-3608482120,唯品会特卖店,USER-58179,2024-08-08 06:33:00,2024-08-06 06:33:00,1721.95,1721.95,待发货,金兵,SPU-李宁-T恤,2024-08-06 05:33:00,上海市,上海市,京东,SUB-20754951-889,SONL-3608482120-370,ONL-3608482120,AN-7995,2,697.11,李宁 T恤 (白色/XXXL),白色/XXXL,1394.22,1721.95,否,待发货,已退款,2,2,李宁
1966,ORD-71201369,ONL-4181702425,线下直营店,USER-13012,2024-11-10 06:44:00,2024-11-07 06:44:00,4617.49,4617.49,待发货,王静,SPU-耐克-衬衫,2024-11-06 14:44:00,江苏省,无锡市,唯品会,SUB-71201369-264,SONL-4181702425-661,ONL-4181702425,SM-7262,1,2782.42,耐克 衬衫 (卡其色/均码),卡其色/均码,2782.42,4617.49,否,待发货,退款失败,1,0,耐克
1967,ORD-14277701,ONL-1674595306,抖音直播间,USER-44173,2024-11-19 02:23:00,2024-11-17 02:23:00,1520.96,1520.96,已完成,程桂英,SPU-李宁-风衣,2024-11-16 18:23:00,浙江省,温州市,天猫,SUB-14277701-598,SONL-1674595306-770,ONL-1674595306,LN-3001,3,323.58,李宁 风衣 (白色/L),白色/L,970.74,1520.96,是,已完成,退款失败,3,0,李宁
1968,ORD-32930606,ONL-8000036580,拼多多专卖店,USER-90189,2024-06-02 22:36:00,2024-05-31 22:36:00,26944.45,26944.45,已完成,赵梅,SPU-耐克-衬衫,2024-05-31 09:36:00,四川省,成都市,唯品会,SUB-32930606-943,SONL-8000036580-589,ONL-8000036580,AD-8025,5,3534.71,耐克 衬衫 (灰色/XXL),灰色/XXL,17673.55,26944.45,否,已完成,退款失败,5,0,耐克
1969,ORD-38011354,ONL-6336443477,拼多多专卖店,USER-93423,2024-06-03 15:04:00,2024-06-02 15:04:00,786.51,786.51,已完成,甘晨,SPU-H&-运动,2024-06-01 20:04:00,北京市,北京市,抖音电商,SUB-38011354-688,SONL-6336443477-976,ONL-6336443477,LN-8564,1,467.95,H&M 运动裤 (黑色/L),黑色/L,467.95,786.51,否,已完成,待审核,1,0,H&M
1970,ORD-65322833,ONL-1831524400,京东自营店,USER-23320,2024-11-04 23:38:00,2024-11-02 23:38:00,32424.62,32424.62,已完成,陈岩,SPU-耐克-牛仔,2024-11-02 22:38:00,北京市,北京市,拼多多,SUB-65322833-863,SONL-1831524400-650,ONL-1831524400,MT-9880,5,3330.7,耐克 牛仔裤 (蓝色/S),蓝色/S,16653.5,32424.62,否,已完成,无退款,5,0,耐克
1971,ORD-41112381,ONL-1019981020,天猫旗舰店,USER-22451,2024-12-02 21:17:00,2024-11-29 21:17:00,10864.83,10864.83,待发货,姜冬梅,SPU-李宁-毛衣,2024-11-29 18:17:00,北京市,北京市,拼多多,SUB-41112381-380,SONL-1019981020-836,ONL-1019981020,MT-1430,5,1333.02,李宁 毛衣 (黄色/S),黄色/S,6665.1,10864.83,否,待发货,无退款,5,0,李宁
1972,ORD-70426071,ONL-9842155550,京东自营店,USER-31505,2024-06-02 05:08:00,2024-06-01 05:08:00,7212.48,7212.48,已完成,阮玲,SPU-H&-衬衫,2024-05-31 21:08:00,湖南省,株洲市,京东,SUB-70426071-747,SONL-9842155550-870,ONL-9842155550,SM-3480,2,1906.66,H&M 衬衫 (卡其色/XL),卡其色/XL,3813.32,7212.48,否,已完成,待审核,2,0,H&M
1973,ORD-60779290,ONL-9590725515,唯品会特卖店,USER-56168,2024-11-04 16:07:00,2024-11-03 16:07:00,21128.1,21128.1,已完成,罗红梅,SPU-李宁-卫衣,2024-11-02 19:07:00,山东省,青岛市,京东,SUB-60779290-684,SONL-9590725515-167,ONL-9590725515,ZR-2426,5,2153.38,李宁 卫衣 (白色/L),白色/L,10766.9,21128.1,否,已完成,已退款,5,5,李宁
1974,ORD-69970484,ONL-1929854900,抖音直播间,USER-68699,2024-04-24 10:18:00,2024-04-22 10:18:00,8549.24,8549.24,已完成,黄斌,SPU-李宁-卫衣,2024-04-21 10:18:00,河南省,开封市,拼多多,SUB-69970484-935,SONL-1929854900-607,ONL-1929854900,AD-5413,5,1386.16,李宁 卫衣 (卡其色/XXXL),卡其色/XXXL,6930.8,8549.24,否,已完成,无退款,5,0,李宁
1975,ORD-51015759,ONL-8630277553,天猫旗舰店,USER-55901,2024-10-26 12:59:00,2024-10-24 12:59:00,9360.76,9360.76,已发货,田凯,SPU-H&-牛仔,2024-10-23 21:59:00,四川省,德阳市,拼多多,SUB-51015759-294,SONL-8630277553-697,ONL-8630277553,AD-1772,4,1944.18,H&M 牛仔裤 (灰色/L),灰色/L,7776.72,9360.76,否,已发货,已退款,4,4,H&M
1976,ORD-90084289,ONL-6017161162,天猫旗舰店,USER-21807,2024-09-07 16:57:00,2024-09-04 16:57:00,4505.97,2256.25,已取消,王丽,SPU-优衣-风衣,2024-09-04 13:57:00,湖南省,株洲市,抖音电商,SUB-90084289-407,SONL-6017161162-112,ONL-6017161162,AN-1909,5,720.19,优衣库 风衣 (黄色/XXL),黄色/XXL,3600.95,4505.97,是,已取消,无退款,5,0,优衣库
1977,ORD-50846647,ONL-8673049095,天猫旗舰店,USER-98604,2024-11-14 12:23:00,2024-11-12 12:23:00,15207.44,15207.44,已发货,苏明,SPU-耐克-T恤,2024-11-11 18:23:00,浙江省,杭州市,唯品会,SUB-50846647-941,SONL-8673049095-197,ONL-8673049095,LN-9745,4,2385.31,耐克 T恤 (白色/XXL),白色/XXL,9541.24,15207.44,否,已发货,待审核,4,0,耐克
1978,ORD-92727162,ONL-1723305174,唯品会特卖店,USER-70862,2024-08-11 12:19:00,2024-08-10 12:19:00,5020.12,5020.12,待发货,崔秀珍,SPU-阿迪-卫衣,2024-08-10 09:19:00,山东省,烟台市,京东,SUB-92727162-738,SONL-1723305174-278,ONL-1723305174,NK-3446,4,1129.1,阿迪达斯 卫衣 (粉色/XXL),粉色/XXL,4516.4,5020.12,否,待发货,已退款,4,4,阿迪达斯
1979,ORD-64019555,ONL-4637961452,天猫旗舰店,USER-95636,2024-11-12 17:36:00,2024-11-10 17:36:00,5422.97,5422.97,已完成,孙艳,SPU-优衣-衬衫,2024-11-09 21:36:00,浙江省,杭州市,唯品会,SUB-64019555-794,SONL-4637961452-247,ONL-4637961452,UN-9022,2,1394.78,优衣库 衬衫 (蓝色/XXL),蓝色/XXL,2789.56,5422.97,否,已完成,退款失败,2,0,优衣库
1980,ORD-78021461,ONL-7228036692,天猫旗舰店,USER-16339,2024-01-31 09:02:00,2024-01-29 09:02:00,1774.64,1774.64,已取消,柳丽娟,SPU-李宁-外套,2024-01-28 09:02:00,四川省,德阳市,天猫,SUB-78021461-296,SONL-7228036692-571,ONL-7228036692,UN-6834,2,690.22,李宁 外套 (白色/M),白色/M,1380.44,1774.64,否,已取消,退款失败,2,0,李宁
1981,ORD-18799554,ONL-5745325727,抖音直播间,USER-74422,2024-02-16 10:17:00,2024-02-15 10:17:00,1059.01,1059.01,已取消,解杰,SPU-耐克-卫衣,2024-02-14 19:17:00,江苏省,常州市,京东,SUB-18799554-247,SONL-5745325727-806,ONL-5745325727,AN-6924,2,480.52,耐克 卫衣 (黑色/M),黑色/M,961.04,1059.01,是,已取消,无退款,2,0,耐克
1982,ORD-78235635,ONL-3756691429,天猫旗舰店,USER-13334,2024-05-09 08:18:00,2024-05-06 08:18:00,4286.99,4286.99,已完成,雷建平,SPU-以纯-休闲,2024-05-05 09:18:00,四川省,德阳市,京东,SUB-78235635-690,SONL-3756691429-339,ONL-3756691429,MT-2205,2,1321.66,以纯 休闲裤 (蓝色/L),蓝色/L,2643.32,4286.99,否,已完成,退款失败,2,0,以纯
1983,ORD-54499033,ONL-5151716730,拼多多专卖店,USER-55409,2024-09-24 01:25:00,2024-09-23 01:25:00,361.42,361.42,待发货,李秀兰,SPU-耐克-风衣,2024-09-22 10:25:00,上海市,上海市,抖音电商,SUB-54499033-906,SONL-5151716730-678,ONL-5151716730,MT-1059,2,146.57,耐克 风衣 (紫色/均码),紫色/均码,293.14,361.42,否,待发货,无退款,2,0,耐克
1984,ORD-45213475,ONL-8930952768,天猫旗舰店,USER-10928,2024-09-02 10:13:00,2024-09-01 10:13:00,2626.94,2626.94,已完成,王凤英,SPU-阿迪-卫衣,2024-09-01 09:13:00,北京市,北京市,拼多多,SUB-45213475-845,SONL-8930952768-110,ONL-8930952768,SM-9038,3,708.32,阿迪达斯 卫衣 (卡其色/XXXL),卡其色/XXXL,2124.96,2626.94,否,已完成,无退款,3,0,阿迪达斯
1985,ORD-16015270,ONL-1215973859,天猫旗舰店,USER-80273,2024-08-17 13:47:00,2024-08-14 13:47:00,2151.7,2151.7,已完成,余洁,SPU-以纯-运动,2024-08-14 13:47:00,四川省,宜宾市,京东,SUB-16015270-602,SONL-1215973859-502,ONL-1215973859,AN-9363,2,997.03,以纯 运动裤 (黑色/均码),黑色/均码,1994.06,2151.7,否,已完成,已退款,2,2,以纯
1986,ORD-82250709,ONL-7701816025,唯品会特卖店,USER-54692,2024-07-30 13:00:00,2024-07-27 13:00:00,10181.35,10181.35,待发货,赵丹,SPU-阿迪-T恤,2024-07-27 08:00:00,上海市,上海市,线下,SUB-82250709-229,SONL-7701816025-824,ONL-7701816025,AD-8532,4,2204.01,阿迪达斯 T恤 (白色/S),白色/S,8816.04,10181.35,否,待发货,待审核,4,0,阿迪达斯
1987,ORD-43332827,ONL-5888186670,唯品会特卖店,USER-96531,2024-10-09 05:25:00,2024-10-08 05:25:00,868.47,868.47,已发货,樊林,SPU-耐克-毛衣,2024-10-07 05:25:00,江苏省,无锡市,拼多多,SUB-43332827-408,SONL-5888186670-120,ONL-5888186670,NK-2251,1,813.13,耐克 毛衣 (白色/均码),白色/均码,813.13,868.47,否,已发货,已退款,1,1,耐克
1988,ORD-10967781,ONL-1468932287,唯品会特卖店,USER-47989,2024-10-28 14:14:00,2024-10-27 14:14:00,1121.41,1121.41,待发货,尧敏,SPU-美特-牛仔,2024-10-26 16:14:00,河南省,洛阳市,天猫,SUB-10967781-236,SONL-1468932287-955,ONL-1468932287,HM-6854,2,479.59,美特斯邦威 牛仔裤 (黑色/XXL),黑色/XXL,959.18,1121.41,否,待发货,退款失败,2,0,美特斯邦威
1989,ORD-95282085,ONL-1418397420,线下直营店,USER-78142,2024-03-11 02:28:00,2024-03-10 02:28:00,464.4,464.4,已取消,孙浩,SPU-安踏-卫衣,2024-03-09 12:28:00,湖南省,长沙市,天猫,SUB-95282085-296,SONL-1418397420-149,ONL-1418397420,UN-7423,3,124.49,安踏 卫衣 (黄色/XXXL),黄色/XXXL,373.47,464.4,否,已取消,无退款,3,0,安踏
1990,ORD-72616685,ONL-3244014389,京东自营店,USER-95188,2024-03-24 14:03:00,2024-03-23 14:03:00,419.44,419.44,已取消,严亮,SPU-耐克-卫衣,2024-03-23 08:03:00,山东省,济南市,抖音电商,SUB-72616685-556,SONL-3244014389-739,ONL-3244014389,YC-2164,3,127.55,耐克 卫衣 (黑色/均码),黑色/均码,382.65,419.44,否,已取消,退款失败,3,0,耐克
1991,ORD-29846314,ONL-3351445763,线下直营店,USER-64572,2024-09-04 13:56:00,2024-09-02 13:56:00,3168.66,2257.78,已取消,雷宇,SPU-森马-风衣,2024-09-01 16:56:00,山东省,烟台市,拼多多,SUB-29846314-513,SONL-3351445763-179,ONL-3351445763,UN-9104,2,1370.93,森马 风衣 (白色/M),白色/M,2741.86,3168.66,否,已取消,无退款,2,0,森马
1992,ORD-53077925,ONL-6635906288,京东自营店,USER-36547,2024-07-30 20:55:00,2024-07-27 20:55:00,2314.24,2314.24,已取消,储旭,SPU-安踏-衬衫,2024-07-27 18:55:00,湖南省,长沙市,京东,SUB-53077925-914,SONL-6635906288-491,ONL-6635906288,NK-1618,5,380.96,安踏 衬衫 (紫色/XXL),紫色/XXL,1904.8,2314.24,否,已取消,已退款,5,5,安踏
1993,ORD-88521290,ONL-5875262900,天猫旗舰店,USER-61171,2024-11-26 06:33:00,2024-11-25 06:33:00,13838.42,13838.42,已发货,叶秀荣,SPU-以纯-毛衣,2024-11-24 10:33:00,浙江省,宁波市,唯品会,SUB-88521290-392,SONL-5875262900-692,ONL-5875262900,AD-9734,4,2154.01,以纯 毛衣 (卡其色/均码),卡其色/均码,8616.04,13838.42,否,已发货,已退款,4,4,以纯
1994,ORD-46675527,ONL-9703703949,线下直营店,USER-79882,2024-09-02 03:57:00,2024-09-01 03:57:00,7420.34,7420.34,已完成,安雪,SPU-耐克-T恤,2024-08-31 20:57:00,上海市,上海市,线下,SUB-46675527-680,SONL-9703703949-526,ONL-9703703949,UN-3607,5,1339.84,耐克 T恤 (紫色/均码),紫色/均码,6699.2,7420.34,否,已完成,无退款,5,0,耐克
1995,ORD-19986181,ONL-9326788679,拼多多专卖店,USER-95856,2024-03-05 23:12:00,2024-03-02 23:12:00,409.29,409.29,已发货,陆秀芳,SPU-安踏-衬衫,2024-03-02 22:12:00,上海市,上海市,抖音电商,SUB-19986181-671,SONL-9326788679-896,ONL-9326788679,MT-1408,3,116.21,安踏 衬衫 (黑色/S),黑色/S,348.63,409.29,否,已发货,已退款,3,3,安踏
1996,ORD-97334729,ONL-4165746393,唯品会特卖店,USER-51170,2024-09-19 19:17:00,2024-09-16 19:17:00,9640.74,9640.74,已发货,陈刚,SPU-H&-卫衣,2024-09-15 22:17:00,湖北省,荆州市,抖音电商,SUB-97334729-427,SONL-4165746393-106,ONL-4165746393,AD-2988,5,1588.76,H&M 卫衣 (蓝色/S),蓝色/S,7943.8,9640.74,否,已发货,已退款,5,5,H&M
1997,ORD-50180164,ONL-8099458493,天猫旗舰店,USER-51315,2024-04-12 21:00:00,2024-04-11 21:00:00,1342.7,1342.7,已取消,刘红梅,SPU-ZA-衬衫,2024-04-11 18:00:00,四川省,绵阳市,天猫,SUB-50180164-292,SONL-8099458493-902,ONL-8099458493,AD-9258,2,588.45,ZARA 衬衫 (白色/S),白色/S,1176.9,1342.7,否,已取消,退款失败,2,0,ZARA
1998,ORD-88064733,ONL-8444047665,拼多多专卖店,USER-78099,2024-01-05 12:12:00,2024-01-03 12:12:00,1618.25,1618.25,待发货,杨红梅,SPU-李宁-外套,2024-01-02 20:12:00,广东省,东莞市,拼多多,SUB-88064733-880,SONL-8444047665-926,ONL-8444047665,MT-8249,3,444.18,李宁 外套 (灰色/XXXL),灰色/XXXL,1332.54,1618.25,否,待发货,待审核,3,0,李宁
1999,ORD-90882931,ONL-5221226944,天猫旗舰店,USER-49300,2024-10-01 08:14:00,2024-09-29 08:14:00,4787.69,4787.69,待发货,徐明,SPU-阿迪-牛仔,2024-09-28 20:14:00,浙江省,嘉兴市,拼多多,SUB-90882931-580,SONL-5221226944-752,ONL-5221226944,NK-5587,3,1254.42,阿迪达斯 牛仔裤 (绿色/XXL),绿色/XXL,3763.26,4787.69,否,待发货,待审核,3,0,阿迪达斯
2000,ORD-43932100,ONL-9313032461,京东自营店,USER-32287,2024-01-16 12:47:00,2024-01-15 12:47:00,3374.67,3374.67,已取消,蔡丽,SPU-李宁-羽绒,2024-01-14 20:47:00,四川省,德阳市,天猫,SUB-43932100-637,SONL-9313032461-373,ONL-9313032461,UN-3155,4,655.5,李宁 羽绒服 (卡其色/XL),卡其色/XL,2622.0,3374.67,否,已取消,待审核,4,0,李宁
2001,ORD-53906719,ONL-9937450668,拼多多专卖店,USER-83304,2024-10-01 14:41:00,2024-09-29 14:41:00,10910.05,10910.05,已完成,陈宁,SPU-耐克-衬衫,2024-09-29 02:41:00,湖北省,宜昌市,京东,SUB-53906719-476,SONL-9937450668-401,ONL-9937450668,UN-7356,4,2442.11,耐克 衬衫 (黄色/M),黄色/M,9768.44,10910.05,否,已完成,已退款,4,4,耐克
2002,ORD-64417140,ONL-3908419340,唯品会特卖店,USER-90614,2024-11-11 04:39:00,2024-11-10 04:39:00,4691.6,4691.6,已完成,高杨,SPU-李宁-卫衣,2024-11-09 20:39:00,上海市,上海市,唯品会,SUB-64417140-130,SONL-3908419340-930,ONL-3908419340,UN-9438,1,2806.79,李宁 卫衣 (黑色/XL),黑色/XL,2806.79,4691.6,是,已完成,退款失败,1,0,李宁
2003,ORD-47915426,ONL-3782715656,天猫旗舰店,USER-25648,2024-01-28 23:07:00,2024-01-27 23:07:00,242.19,242.19,待发货,傅欣,SPU-以纯-外套,2024-01-27 17:07:00,四川省,德阳市,天猫,SUB-47915426-811,SONL-3782715656-242,ONL-3782715656,NK-6065,1,192.46,以纯 外套 (粉色/XL),粉色/XL,192.46,242.19,否,待发货,退款失败,1,0,以纯
2004,ORD-67391621,ONL-6115956201,唯品会特卖店,USER-10397,2024-11-15 07:36:00,2024-11-14 07:36:00,18919.29,18919.29,已完成,李坤,SPU-耐克-衬衫,2024-11-13 09:36:00,上海市,上海市,拼多多,SUB-67391621-763,SONL-6115956201-220,ONL-6115956201,HM-7772,5,2323.15,耐克 衬衫 (蓝色/均码),蓝色/均码,11615.75,18919.29,否,已完成,待审核,5,0,耐克
2005,ORD-71388437,ONL-2628382437,线下直营店,USER-76836,2024-04-04 17:07:00,2024-04-01 17:07:00,192.65,192.65,已取消,王畅,SPU-安踏-卫衣,2024-03-31 19:07:00,北京市,北京市,拼多多,SUB-71388437-145,SONL-2628382437-854,ONL-2628382437,HM-4344,1,157.82,安踏 卫衣 (黑色/XL),黑色/XL,157.82,192.65,否,已取消,待审核,1,0,安踏
2006,ORD-79446213,ONL-2314528643,线下直营店,USER-63136,2024-07-28 06:29:00,2024-07-27 06:29:00,874.33,874.33,已完成,符波,SPU-耐克-T恤,2024-07-27 06:29:00,湖南省,长沙市,线下,SUB-79446213-400,SONL-2314528643-988,ONL-2314528643,ZR-7118,2,392.17,耐克 T恤 (黑色/XXL),黑色/XXL,784.34,874.33,否,已完成,待审核,2,0,耐克
2007,ORD-27914694,ONL-3734975683,京东自营店,USER-32770,2024-10-09 18:17:00,2024-10-06 18:17:00,6986.08,6986.08,待发货,王军,SPU-耐克-毛衣,2024-10-05 22:17:00,浙江省,杭州市,线下,SUB-27914694-589,SONL-3734975683-418,ONL-3734975683,AN-1464,4,1497.68,耐克 毛衣 (卡其色/M),卡其色/M,5990.72,6986.08,否,待发货,待审核,4,0,耐克
2008,ORD-56891189,ONL-3703133885,唯品会特卖店,USER-62352,2024-08-12 04:11:00,2024-08-11 04:11:00,4014.68,4014.68,待发货,夏楠,SPU-阿迪-卫衣,2024-08-10 17:11:00,湖北省,武汉市,拼多多,SUB-56891189-999,SONL-3703133885-816,ONL-3703133885,AD-6980,3,1085.88,阿迪达斯 卫衣 (黑色/XL),黑色/XL,3257.64,4014.68,否,待发货,已退款,3,3,阿迪达斯
2009,ORD-14418445,ONL-6609607690,拼多多专卖店,USER-40918,2024-09-12 05:39:00,2024-09-09 05:39:00,2517.06,2517.06,已发货,韩玉梅,SPU-耐克-毛衣,2024-09-08 20:39:00,广东省,东莞市,天猫,SUB-14418445-629,SONL-6609607690-404,ONL-6609607690,ZR-1220,5,395.85,耐克 毛衣 (白色/均码),白色/均码,1979.25,2517.06,否,已发货,待审核,5,0,耐克
2010,ORD-51669792,ONL-4551167525,京东自营店,USER-65904,2024-11-18 12:19:00,2024-11-17 12:19:00,1071.52,1071.52,待发货,张柳,SPU-李宁-衬衫,2024-11-17 09:19:00,山东省,烟台市,京东,SUB-51669792-392,SONL-4551167525-197,ONL-4551167525,ZR-1425,1,651.66,李宁 衬衫 (白色/均码),白色/均码,651.66,1071.52,否,待发货,待审核,1,0,李宁
2011,ORD-14639599,ONL-7598642159,抖音直播间,USER-22854,2024-08-26 00:42:00,2024-08-23 00:42:00,12117.56,12117.56,已取消,宋志强,SPU-以纯-连衣,2024-08-22 12:42:00,浙江省,杭州市,拼多多,SUB-14639599-983,SONL-7598642159-887,ONL-7598642159,HM-3651,5,1957.08,以纯 连衣裙 (灰色/均码),灰色/均码,9785.4,12117.56,否,已取消,已退款,5,5,以纯
2012,ORD-71579057,ONL-7138862854,京东自营店,USER-45244,2024-11-07 00:00:00,2024-11-04 00:00:00,7684.52,7684.52,已完成,李东,SPU-耐克-毛衣,2024-11-03 09:00:00,山东省,青岛市,京东,SUB-71579057-954,SONL-7138862854-431,ONL-7138862854,YC-9841,2,2171.36,耐克 毛衣 (灰色/XXXL),灰色/XXXL,4342.72,7684.52,否,已完成,已退款,2,2,耐克
2013,ORD-86697418,ONL-4319449749,京东自营店,USER-62833,2024-10-17 18:04:00,2024-10-14 18:04:00,6627.98,6627.98,待发货,白淑英,SPU-耐克-T恤,2024-10-13 21:04:00,四川省,宜宾市,天猫,SUB-86697418-140,SONL-4319449749-261,ONL-4319449749,AD-9596,5,1101.87,耐克 T恤 (白色/M),白色/M,5509.35,6627.98,否,待发货,退款失败,5,0,耐克
2014,ORD-19416070,ONL-2955087499,线下直营店,USER-20173,2024-11-23 04:06:00,2024-11-20 04:06:00,3742.31,3742.31,待发货,余林,SPU-阿迪-毛衣,2024-11-19 20:06:00,湖南省,衡阳市,京东,SUB-19416070-194,SONL-2955087499-638,ONL-2955087499,AD-1269,1,2289.67,阿迪达斯 毛衣 (绿色/M),绿色/M,2289.67,3742.31,否,待发货,退款失败,1,0,阿迪达斯
2015,ORD-28961032,ONL-4892530787,京东自营店,USER-72917,2024-06-12 12:09:00,2024-06-10 12:09:00,3716.6,3716.6,已完成,赵华,SPU-以纯-T恤,2024-06-09 12:09:00,上海市,上海市,唯品会,SUB-28961032-941,SONL-4892530787-181,ONL-4892530787,AN-3247,1,2434.99,以纯 T恤 (蓝色/M),蓝色/M,2434.99,3716.6,否,已完成,退款失败,1,0,以纯
2016,ORD-58272066,ONL-5867634107,抖音直播间,USER-38583,2024-09-03 08:36:00,2024-09-02 08:36:00,2771.57,2771.57,待发货,苏建,SPU-以纯-T恤,2024-09-01 20:36:00,广东省,广州市,天猫,SUB-58272066-838,SONL-5867634107-469,ONL-5867634107,YC-1579,3,730.55,以纯 T恤 (灰色/XXXL),灰色/XXXL,2191.65,2771.57,否,待发货,已退款,3,3,以纯
2017,ORD-50829163,ONL-5549937321,京东自营店,USER-23086,2024-05-12 20:14:00,2024-05-11 20:14:00,9547.35,9547.35,已发货,张鑫,SPU-李宁-衬衫,2024-05-11 19:14:00,广东省,佛山市,拼多多,SUB-50829163-215,SONL-5549937321-457,ONL-5549937321,AN-5342,4,1580.43,李宁 衬衫 (白色/XL),白色/XL,6321.72,9547.35,否,已发货,退款失败,4,0,李宁
2018,ORD-68009808,ONL-3331918865,唯品会特卖店,USER-12928,2024-01-10 12:41:00,2024-01-08 12:41:00,8486.53,8486.53,已取消,赵杨,SPU-以纯-毛衣,2024-01-07 21:41:00,湖北省,荆州市,抖音电商,SUB-68009808-638,SONL-3331918865-309,ONL-3331918865,LN-1704,4,1658.28,以纯 毛衣 (黄色/XXL),黄色/XXL,6633.12,8486.53,否,已取消,无退款,4,0,以纯
2019,ORD-31281880,ONL-9135318004,拼多多专卖店,USER-46454,2024-11-02 19:47:00,2024-10-30 19:47:00,1444.24,1444.24,已完成,刘兵,SPU-阿迪-衬衫,2024-10-30 09:47:00,浙江省,宁波市,京东,SUB-31281880-122,SONL-9135318004-179,ONL-9135318004,ZR-7854,5,235.34,阿迪达斯 衬衫 (黄色/XXXL),黄色/XXXL,1176.7,1444.24,否,已完成,退款失败,5,0,阿迪达斯
2020,ORD-34986959,ONL-5138309334,京东自营店,USER-24459,2024-07-02 22:58:00,2024-06-30 22:58:00,9680.69,5868.73,退款中,张红梅,SPU-森马-T恤,2024-06-30 07:58:00,浙江省,温州市,天猫,SUB-34986959-256,SONL-5138309334-536,ONL-5138309334,MT-3226,5,1271.28,森马 T恤 (紫色/L),紫色/L,6356.4,9680.69,否,退款中,退款失败,5,0,森马
2021,ORD-25651804,ONL-3012071244,线下直营店,USER-42637,2024-05-27 18:14:00,2024-05-26 18:14:00,8632.22,8632.22,已发货,苏凤英,SPU-李宁-T恤,2024-05-26 12:14:00,四川省,德阳市,京东,SUB-25651804-778,SONL-3012071244-668,ONL-3012071244,UN-9508,2,2453.89,李宁 T恤 (紫色/L),紫色/L,4907.78,8632.22,否,已发货,退款失败,2,0,李宁
